"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"1533",1449931816,NA,"Carcharodon carcharias (Shark 78468 - 19)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,805,"Shark 78468 - 19",NA,NA,NA,1,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Mature male 400 cm (TL)","Shark 78468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"NZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.1181,-177.087,10000,NA,NA,NA,NA,"POINT (-177.087 -44.1181)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.622,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.622,2023-03-26 01:37:01.679,FALSE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1534",1449931815,NA,"Carcharodon carcharias (Shark 64036 - 99)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,611,"Shark 64036 - 99",NA,NA,NA,1,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Immature female 440 cm (TL)","Shark 64036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"AU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.9265,152.574,10000,NA,NA,NA,NA,"POINT (152.574 -22.9265)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.424,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.424,2023-03-26 01:37:01.679,TRUE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1535",1449931814,NA,"Carcharodon carcharias (Shark 57036 - 1)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,163,"Shark 57036 - 1",NA,NA,NA,1,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Immature male 320-350 cm (TL)","Shark 57036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OCEANIA","Pacific Ocean",NA,NA,"NZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.224,-175.986,10000,NA,NA,NA,NA,"POINT (-175.986 -44.224)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.786,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.786,2023-03-26 01:37:01.679,FALSE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1536",1449931813,NA,"Carcharodon carcharias (Shark 64031 - 103)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,362,"Shark 64031 - 103",NA,NA,NA,1,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Immature female 350 cm (TL)","Shark 64031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"NF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.3312,167.321,10000,NA,NA,NA,NA,"POINT (167.321 -30.3312)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.575,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.575,2023-03-26 01:37:01.679,TRUE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1537",1449931812,NA,"Carcharodon carcharias (Shark 57033 - 26)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,26,"Shark 57033 - 26",NA,NA,NA,1,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Immature female 420-450 cm (TL)","Shark 57033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OCEANIA","Pacific Ocean",NA,NA,"NZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.3648,-176.193,10000,NA,NA,NA,NA,"POINT (-176.193 -44.3648)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.579,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.579,2023-03-26 01:37:01.679,FALSE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1538",1449931811,NA,"Carcharodon carcharias (Shark 78470 - 38)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,512,"Shark 78470 - 38",NA,NA,NA,1,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Mature male 450 cm (TL)","Shark 78470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"TO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.0015,-175.634,10000,NA,NA,NA,NA,"POINT (-175.634 -22.0015)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.748,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.748,2023-03-26 01:37:01.679,TRUE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1539",1449931810,NA,"Carcharodon carcharias (Shark 64037 - 43)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,711,"Shark 64037 - 43",NA,NA,NA,1,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Immature female 300 cm (TL)","Shark 64037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"NZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.0302,-179.4,10000,NA,NA,NA,NA,"POINT (-179.4 -46.0302)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.514,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.514,2023-03-26 01:37:01.679,FALSE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1540",1449931809,NA,"Carcharodon carcharias (Shark 78472 - 38)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,1094,"Shark 78472 - 38",NA,NA,NA,1,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Mature male 400 cm (TL)","Shark 78472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.1108,158.826,10000,NA,NA,NA,NA,"POINT (158.826 -20.1108)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.445,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.445,2023-03-26 01:37:01.679,TRUE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1541",1449931808,NA,"Carcharodon carcharias (Shark 88234 - 67)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,1052,"Shark 88234 - 67",NA,NA,NA,1,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Mature male 480 cm (TL)","Shark 88234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"AU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.468,156.282,10000,NA,NA,NA,NA,"POINT (156.282 -32.468)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.427,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.427,2023-03-26 01:37:01.679,TRUE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1542",1449931807,NA,"Carcharodon carcharias (Shark 78468 - 118)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,904,"Shark 78468 - 118",NA,NA,NA,1,NA,NA,"MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Mature male 400 cm (TL)","Shark 78468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"NZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.6367,-175.974,10000,NA,NA,NA,NA,"POINT (-175.974 -44.6367)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.711,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.711,2023-03-26 01:37:01.679,FALSE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
"1543",1449931806,NA,"Carcharodon carcharias (Shark 78469 - 38)","en","CC_BY_4_0",2014-02-12,NA,NA,"NIWA",NA,NA,NA,NA,"NIWA","MBIS White shark tagging",NA,NA,"MACHINE_OBSERVATION",NA,NA,NA,462,"Shark 78469 - 38",NA,NA,NA,1,NA,NA,"FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRESENT",NA,NA,NA,NA,NA,NA,NA,"Adolescent female 450-480 cm (TL)","Shark 78469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,NA,"NZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.2099,-176.412,10000,NA,NA,NA,NA,"POINT (-176.412 -44.2099)",NA,NA,NA,NA,NA,NA,"Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:marinespecies.org:taxname:105838",NA,NA,NA,NA,NA,NA,"Carcharodon carcharias (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Chordata","Elasmobranchii","Lamniformes",NA,"Lamnidae",NA,NA,NA,"Carcharodon","Carcharodon",NA,NA,"carcharias",NA,NA,"SPECIES",NA,NA,NA,"ACCEPTED",NA,NA,"d55a864e-6259-4981-83f8-7941c0c3c118","NZ",2024-01-25 00:53:20.681,NA,NA,NA,NA,NA,"COUNTRY_DERIVED_FROM_COORDINATES",NA,TRUE,FALSE,2420694,2420694,1,44,121,885,5888,2420693,NA,2420694,"Carcharodon carcharias","Carcharodon carcharias (Linnaeus, 1758)","Carcharodon carcharias",NA,"EML",2024-01-25 00:53:20.681,2023-03-26 01:37:01.679,FALSE,NA,NA,FALSE,"OCEANIA","OCEANIA",NA,NA,NA,NA,NA,NA,NA,NA,"VU"
