"","occurrenceID","individualCount","sex","organismID","eventDate","year","month","day","waterBody","countryCode","decimalLatitude","decimalLongitude","scientificName"
"870",83,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.3058,-176.623,"Carcharodon carcharias (Linnaeus, 1758)"
"871",233,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.0514,-175.568,"Carcharodon carcharias (Linnaeus, 1758)"
"872",533,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.128,168.611,"Carcharodon carcharias (Linnaeus, 1758)"
"873",583,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-46.4026,167.519,"Carcharodon carcharias (Linnaeus, 1758)"
"874",183,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9784,-176.178,"Carcharodon carcharias (Linnaeus, 1758)"
"875",433,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.3893,-175.962,"Carcharodon carcharias (Linnaeus, 1758)"
"876",33,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7118,-175.913,"Carcharodon carcharias (Linnaeus, 1758)"
"877",133,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2662,-177.011,"Carcharodon carcharias (Linnaeus, 1758)"
"878",32,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7082,-176.229,"Carcharodon carcharias (Linnaeus, 1758)"
"879",582,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-46.3869,168.215,"Carcharodon carcharias (Linnaeus, 1758)"
"880",232,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.0974,-175.714,"Carcharodon carcharias (Linnaeus, 1758)"
"881",132,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9762,-176.284,"Carcharodon carcharias (Linnaeus, 1758)"
"882",82,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2992,-176.255,"Carcharodon carcharias (Linnaeus, 1758)"
"883",432,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2965,-176.334,"Carcharodon carcharias (Linnaeus, 1758)"
"884",532,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.0348,168.899,"Carcharodon carcharias (Linnaeus, 1758)"
"885",182,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9415,-176.419,"Carcharodon carcharias (Linnaeus, 1758)"
